0,0
10,0.015
20,0.037
30,0.079
40,0.14
50,0.24
60,0.397
70,0.56
80,0.73
100,0.95
125,1.109
150,1.2
175,1.259
200,1.298
250,1.343
300,1.375
400,1.416
500,1.441
800,1.487
1000,1.509
1500,1.547
2000,1.583
2500,1.608
3000,1.63
4000,1.671
5000,1.704
8000,1.777
10000,1.816
15000,1.885
20000,1.93
30000,1.992
50000,2.051
80000,2.107
